created_at,split,category,category_dir,code,name,shot_index,filename,relative_path,camera_index,goal,pose_steps,quality_checks,avoid,raw_relative_path,curation_status,actual,passed,elapsed_ms
2026-07-08T15:38:00,tune,伸胳膊,stretch_arm,stretch_left_horizontal,左手水平伸直,1,stretch_left_horizontal_001_20260708_153800.jpg,assets/test_images/targeted_samples_clean/stretch_arm/stretch_left_horizontal_001_20260708_153800.jpg,0,补足目前最容易漏检的水平伸左臂样本，观察手腕低于肩膀时的关键点表现。,坐在考试位置，脸和上半身保持在画面中，不要刻意离开座位。 | 只伸左手，手臂尽量从肩膀向左侧水平打开，手腕可以略低于肩膀。 | 右手自然放在桌面或腿上，不要靠近耳朵，避免像打电话。 | 每拍 2 张换一点角度：正对摄像头、身体微左、身体微右交替。,左肩、左肘、左手腕尽量都在画面内。 | 手臂要伸直，不要弯成打电话或托腮姿势。 | 脸不要完全消失，否则会混入视线偏移/离开座位因素。,不要把左手贴在脸或耳朵旁。 | 不要两只手同时举起。 | 不要站起来或大幅转身。,assets/test_images/targeted_samples/stretch_arm/stretch_left_horizontal_001_20260708_153800.jpg,kept,警告，考生伸展胳膊,True,517.30
2026-07-08T15:42:21,tune,伸胳膊,stretch_arm,stretch_right_up,右手向上伸直,3,stretch_right_up_003_20260708_154221.jpg,assets/test_images/targeted_samples_clean/stretch_arm/stretch_right_up_003_20260708_154221.jpg,0,补足右手高举伸展样本，和右手水平伸展形成对照。,坐在画面中央，保持考试摄像头常见距离。 | 右手向上伸直，手腕高于肩膀。 | 左手放下，脸可以正对或轻微看屏幕下方。 | 每 2 张改变一点手臂角度：斜上、正上、侧上。,右肩、右肘、右腕尽量清楚。 | 不要让手臂和背景颜色完全融合。 | 动作要像伸展，不像挠头或摸耳朵。,不要把手贴脸。 | 不要身体转成 90 度。 | 不要让另一个人进入画面。,assets/test_images/targeted_samples/stretch_arm/stretch_right_up_003_20260708_154221.jpg,kept,警告，考生伸展胳膊,True,638.73
2026-07-08T15:42:24,tune,伸胳膊,stretch_arm,stretch_right_up,右手向上伸直,4,stretch_right_up_004_20260708_154224.jpg,assets/test_images/targeted_samples_clean/stretch_arm/stretch_right_up_004_20260708_154224.jpg,0,补足右手高举伸展样本，和右手水平伸展形成对照。,坐在画面中央，保持考试摄像头常见距离。 | 右手向上伸直，手腕高于肩膀。 | 左手放下，脸可以正对或轻微看屏幕下方。 | 每 2 张改变一点手臂角度：斜上、正上、侧上。,右肩、右肘、右腕尽量清楚。 | 不要让手臂和背景颜色完全融合。 | 动作要像伸展，不像挠头或摸耳朵。,不要把手贴脸。 | 不要身体转成 90 度。 | 不要让另一个人进入画面。,assets/test_images/targeted_samples/stretch_arm/stretch_right_up_004_20260708_154224.jpg,kept,警告，考生伸展胳膊,True,606.74
2026-07-08T15:42:27,tune,伸胳膊,stretch_arm,stretch_right_up,右手向上伸直,5,stretch_right_up_005_20260708_154227.jpg,assets/test_images/targeted_samples_clean/stretch_arm/stretch_right_up_005_20260708_154227.jpg,0,补足右手高举伸展样本，和右手水平伸展形成对照。,坐在画面中央，保持考试摄像头常见距离。 | 右手向上伸直，手腕高于肩膀。 | 左手放下，脸可以正对或轻微看屏幕下方。 | 每 2 张改变一点手臂角度：斜上、正上、侧上。,右肩、右肘、右腕尽量清楚。 | 不要让手臂和背景颜色完全融合。 | 动作要像伸展，不像挠头或摸耳朵。,不要把手贴脸。 | 不要身体转成 90 度。 | 不要让另一个人进入画面。,assets/test_images/targeted_samples/stretch_arm/stretch_right_up_005_20260708_154227.jpg,kept,警告，考生伸展胳膊,True,678.73
2026-07-08T15:42:30,tune,伸胳膊,stretch_arm,stretch_right_up,右手向上伸直,6,stretch_right_up_006_20260708_154230.jpg,assets/test_images/targeted_samples_clean/stretch_arm/stretch_right_up_006_20260708_154230.jpg,0,补足右手高举伸展样本，和右手水平伸展形成对照。,坐在画面中央，保持考试摄像头常见距离。 | 右手向上伸直，手腕高于肩膀。 | 左手放下，脸可以正对或轻微看屏幕下方。 | 每 2 张改变一点手臂角度：斜上、正上、侧上。,右肩、右肘、右腕尽量清楚。 | 不要让手臂和背景颜色完全融合。 | 动作要像伸展，不像挠头或摸耳朵。,不要把手贴脸。 | 不要身体转成 90 度。 | 不要让另一个人进入画面。,assets/test_images/targeted_samples/stretch_arm/stretch_right_up_006_20260708_154230.jpg,kept,警告，考生伸展胳膊,True,624.47
2026-07-08T15:42:33,tune,伸胳膊,stretch_arm,stretch_right_up,右手向上伸直,7,stretch_right_up_007_20260708_154233.jpg,assets/test_images/targeted_samples_clean/stretch_arm/stretch_right_up_007_20260708_154233.jpg,0,补足右手高举伸展样本，和右手水平伸展形成对照。,坐在画面中央，保持考试摄像头常见距离。 | 右手向上伸直，手腕高于肩膀。 | 左手放下，脸可以正对或轻微看屏幕下方。 | 每 2 张改变一点手臂角度：斜上、正上、侧上。,右肩、右肘、右腕尽量清楚。 | 不要让手臂和背景颜色完全融合。 | 动作要像伸展，不像挠头或摸耳朵。,不要把手贴脸。 | 不要身体转成 90 度。 | 不要让另一个人进入画面。,assets/test_images/targeted_samples/stretch_arm/stretch_right_up_007_20260708_154233.jpg,kept,警告，考生伸展胳膊,True,643.85
2026-07-08T15:42:35,eval,伸胳膊,stretch_arm,stretch_right_up,右手向上伸直,8,stretch_right_up_008_20260708_154235.jpg,assets/test_images/targeted_samples_clean/stretch_arm/stretch_right_up_008_20260708_154235.jpg,0,补足右手高举伸展样本，和右手水平伸展形成对照。,坐在画面中央，保持考试摄像头常见距离。 | 右手向上伸直，手腕高于肩膀。 | 左手放下，脸可以正对或轻微看屏幕下方。 | 每 2 张改变一点手臂角度：斜上、正上、侧上。,右肩、右肘、右腕尽量清楚。 | 不要让手臂和背景颜色完全融合。 | 动作要像伸展，不像挠头或摸耳朵。,不要把手贴脸。 | 不要身体转成 90 度。 | 不要让另一个人进入画面。,assets/test_images/targeted_samples/stretch_arm/stretch_right_up_008_20260708_154235.jpg,kept,警告，考生伸展胳膊,True,1012.74
2026-07-08T15:42:39,eval,伸胳膊,stretch_arm,stretch_right_up,右手向上伸直,9,stretch_right_up_009_20260708_154239.jpg,assets/test_images/targeted_samples_clean/stretch_arm/stretch_right_up_009_20260708_154239.jpg,0,补足右手高举伸展样本，和右手水平伸展形成对照。,坐在画面中央，保持考试摄像头常见距离。 | 右手向上伸直，手腕高于肩膀。 | 左手放下，脸可以正对或轻微看屏幕下方。 | 每 2 张改变一点手臂角度：斜上、正上、侧上。,右肩、右肘、右腕尽量清楚。 | 不要让手臂和背景颜色完全融合。 | 动作要像伸展，不像挠头或摸耳朵。,不要把手贴脸。 | 不要身体转成 90 度。 | 不要让另一个人进入画面。,assets/test_images/targeted_samples/stretch_arm/stretch_right_up_009_20260708_154239.jpg,kept,警告，考生伸展胳膊,True,592.49
2026-07-08T15:42:42,eval,伸胳膊,stretch_arm,stretch_right_up,右手向上伸直,10,stretch_right_up_010_20260708_154242.jpg,assets/test_images/targeted_samples_clean/stretch_arm/stretch_right_up_010_20260708_154242.jpg,0,补足右手高举伸展样本，和右手水平伸展形成对照。,坐在画面中央，保持考试摄像头常见距离。 | 右手向上伸直，手腕高于肩膀。 | 左手放下，脸可以正对或轻微看屏幕下方。 | 每 2 张改变一点手臂角度：斜上、正上、侧上。,右肩、右肘、右腕尽量清楚。 | 不要让手臂和背景颜色完全融合。 | 动作要像伸展，不像挠头或摸耳朵。,不要把手贴脸。 | 不要身体转成 90 度。 | 不要让另一个人进入画面。,assets/test_images/targeted_samples/stretch_arm/stretch_right_up_010_20260708_154242.jpg,kept,警告，考生伸展胳膊,True,623.10
2026-07-08T15:43:27,tune,伸胳膊,stretch_arm,stretch_both_mixed,双手伸展混合,2,stretch_both_mixed_002_20260708_154327.jpg,assets/test_images/targeted_samples_clean/stretch_arm/stretch_both_mixed_002_20260708_154327.jpg,0,补双手伸展边界样本，避免被误判成转身或正常。,坐姿稳定，双肩尽量都能看到。 | 双手同时伸直，可以向上、斜上、水平各拍几张。 | 保持脸在画面里，不要完全低头或转头。 | 拍摄时左右手高度可以略有不同，更贴近真实动作。,双臂至少大部分在画面内。 | 手臂明显伸直，动作幅度要大。 | 身体不要离开座位。,不要只露出手掌看不到肘部。 | 不要动作太小像正常伸懒腰未完成。 | 不要让画面中出现第二个人。,assets/test_images/targeted_samples/stretch_arm/stretch_both_mixed_002_20260708_154327.jpg,kept,警告，考生伸展胳膊,True,618.26
2026-07-08T15:43:31,tune,伸胳膊,stretch_arm,stretch_both_mixed,双手伸展混合,3,stretch_both_mixed_003_20260708_154331.jpg,assets/test_images/targeted_samples_clean/stretch_arm/stretch_both_mixed_003_20260708_154331.jpg,0,补双手伸展边界样本，避免被误判成转身或正常。,坐姿稳定，双肩尽量都能看到。 | 双手同时伸直，可以向上、斜上、水平各拍几张。 | 保持脸在画面里，不要完全低头或转头。 | 拍摄时左右手高度可以略有不同，更贴近真实动作。,双臂至少大部分在画面内。 | 手臂明显伸直，动作幅度要大。 | 身体不要离开座位。,不要只露出手掌看不到肘部。 | 不要动作太小像正常伸懒腰未完成。 | 不要让画面中出现第二个人。,assets/test_images/targeted_samples/stretch_arm/stretch_both_mixed_003_20260708_154331.jpg,kept,警告，考生伸展胳膊,True,660.30
2026-07-08T15:43:34,tune,伸胳膊,stretch_arm,stretch_both_mixed,双手伸展混合,4,stretch_both_mixed_004_20260708_154334.jpg,assets/test_images/targeted_samples_clean/stretch_arm/stretch_both_mixed_004_20260708_154334.jpg,0,补双手伸展边界样本，避免被误判成转身或正常。,坐姿稳定，双肩尽量都能看到。 | 双手同时伸直，可以向上、斜上、水平各拍几张。 | 保持脸在画面里，不要完全低头或转头。 | 拍摄时左右手高度可以略有不同，更贴近真实动作。,双臂至少大部分在画面内。 | 手臂明显伸直，动作幅度要大。 | 身体不要离开座位。,不要只露出手掌看不到肘部。 | 不要动作太小像正常伸懒腰未完成。 | 不要让画面中出现第二个人。,assets/test_images/targeted_samples/stretch_arm/stretch_both_mixed_004_20260708_154334.jpg,kept,警告，考生伸展胳膊,True,656.61
2026-07-08T15:43:38,tune,伸胳膊,stretch_arm,stretch_both_mixed,双手伸展混合,5,stretch_both_mixed_005_20260708_154338.jpg,assets/test_images/targeted_samples_clean/stretch_arm/stretch_both_mixed_005_20260708_154338.jpg,0,补双手伸展边界样本，避免被误判成转身或正常。,坐姿稳定，双肩尽量都能看到。 | 双手同时伸直，可以向上、斜上、水平各拍几张。 | 保持脸在画面里，不要完全低头或转头。 | 拍摄时左右手高度可以略有不同，更贴近真实动作。,双臂至少大部分在画面内。 | 手臂明显伸直，动作幅度要大。 | 身体不要离开座位。,不要只露出手掌看不到肘部。 | 不要动作太小像正常伸懒腰未完成。 | 不要让画面中出现第二个人。,assets/test_images/targeted_samples/stretch_arm/stretch_both_mixed_005_20260708_154338.jpg,kept,警告，考生伸展胳膊,True,746.70
2026-07-08T15:43:41,tune,伸胳膊,stretch_arm,stretch_both_mixed,双手伸展混合,6,stretch_both_mixed_006_20260708_154341.jpg,assets/test_images/targeted_samples_clean/stretch_arm/stretch_both_mixed_006_20260708_154341.jpg,0,补双手伸展边界样本，避免被误判成转身或正常。,坐姿稳定，双肩尽量都能看到。 | 双手同时伸直，可以向上、斜上、水平各拍几张。 | 保持脸在画面里，不要完全低头或转头。 | 拍摄时左右手高度可以略有不同，更贴近真实动作。,双臂至少大部分在画面内。 | 手臂明显伸直，动作幅度要大。 | 身体不要离开座位。,不要只露出手掌看不到肘部。 | 不要动作太小像正常伸懒腰未完成。 | 不要让画面中出现第二个人。,assets/test_images/targeted_samples/stretch_arm/stretch_both_mixed_006_20260708_154341.jpg,kept,警告，考生伸展胳膊,True,618.83
2026-07-08T15:43:46,tune,伸胳膊,stretch_arm,stretch_both_mixed,双手伸展混合,7,stretch_both_mixed_007_20260708_154346.jpg,assets/test_images/targeted_samples_clean/stretch_arm/stretch_both_mixed_007_20260708_154346.jpg,0,补双手伸展边界样本，避免被误判成转身或正常。,坐姿稳定，双肩尽量都能看到。 | 双手同时伸直，可以向上、斜上、水平各拍几张。 | 保持脸在画面里，不要完全低头或转头。 | 拍摄时左右手高度可以略有不同，更贴近真实动作。,双臂至少大部分在画面内。 | 手臂明显伸直，动作幅度要大。 | 身体不要离开座位。,不要只露出手掌看不到肘部。 | 不要动作太小像正常伸懒腰未完成。 | 不要让画面中出现第二个人。,assets/test_images/targeted_samples/stretch_arm/stretch_both_mixed_007_20260708_154346.jpg,kept,警告，考生伸展胳膊,True,601.74
2026-07-08T15:43:50,eval,伸胳膊,stretch_arm,stretch_both_mixed,双手伸展混合,8,stretch_both_mixed_008_20260708_154350.jpg,assets/test_images/targeted_samples_clean/stretch_arm/stretch_both_mixed_008_20260708_154350.jpg,0,补双手伸展边界样本，避免被误判成转身或正常。,坐姿稳定，双肩尽量都能看到。 | 双手同时伸直，可以向上、斜上、水平各拍几张。 | 保持脸在画面里，不要完全低头或转头。 | 拍摄时左右手高度可以略有不同，更贴近真实动作。,双臂至少大部分在画面内。 | 手臂明显伸直，动作幅度要大。 | 身体不要离开座位。,不要只露出手掌看不到肘部。 | 不要动作太小像正常伸懒腰未完成。 | 不要让画面中出现第二个人。,assets/test_images/targeted_samples/stretch_arm/stretch_both_mixed_008_20260708_154350.jpg,kept,警告，考生伸展胳膊,True,607.07
2026-07-08T15:43:59,eval,伸胳膊,stretch_arm,stretch_both_mixed,双手伸展混合,9,stretch_both_mixed_009_20260708_154359.jpg,assets/test_images/targeted_samples_clean/stretch_arm/stretch_both_mixed_009_20260708_154359.jpg,0,补双手伸展边界样本，避免被误判成转身或正常。,坐姿稳定，双肩尽量都能看到。 | 双手同时伸直，可以向上、斜上、水平各拍几张。 | 保持脸在画面里，不要完全低头或转头。 | 拍摄时左右手高度可以略有不同，更贴近真实动作。,双臂至少大部分在画面内。 | 手臂明显伸直，动作幅度要大。 | 身体不要离开座位。,不要只露出手掌看不到肘部。 | 不要动作太小像正常伸懒腰未完成。 | 不要让画面中出现第二个人。,assets/test_images/targeted_samples/stretch_arm/stretch_both_mixed_009_20260708_154359.jpg,kept,警告，考生伸展胳膊,True,640.84
2026-07-08T15:44:02,eval,伸胳膊,stretch_arm,stretch_both_mixed,双手伸展混合,10,stretch_both_mixed_010_20260708_154402.jpg,assets/test_images/targeted_samples_clean/stretch_arm/stretch_both_mixed_010_20260708_154402.jpg,0,补双手伸展边界样本，避免被误判成转身或正常。,坐姿稳定，双肩尽量都能看到。 | 双手同时伸直，可以向上、斜上、水平各拍几张。 | 保持脸在画面里，不要完全低头或转头。 | 拍摄时左右手高度可以略有不同，更贴近真实动作。,双臂至少大部分在画面内。 | 手臂明显伸直，动作幅度要大。 | 身体不要离开座位。,不要只露出手掌看不到肘部。 | 不要动作太小像正常伸懒腰未完成。 | 不要让画面中出现第二个人。,assets/test_images/targeted_samples/stretch_arm/stretch_both_mixed_010_20260708_154402.jpg,kept,警告，考生伸展胳膊,True,668.61
2026-07-08T15:45:02,tune,正常考试,normal,normal_front_guard,正常正脸保护样本,1,normal_front_guard_001_20260708_154502.jpg,assets/test_images/targeted_samples_clean/normal/normal_front_guard_001_20260708_154502.jpg,0,作为误报保护，确保优化伸胳膊/多人后正常考试不被误伤。,正对摄像头坐好，像真实考试一样看屏幕。 | 双手自然放在桌面、键盘或鼠标附近。 | 可以轻微低头看题，但不要转头离开屏幕。 | 拍几张不同距离：稍近、正常、稍远。,只有一个人在画面内。 | 不要做明显异常动作。 | 光线和真实考试尽量一致。,不要把手举起来。 | 不要让别人入镜。 | 不要拿手机。,assets/test_images/targeted_samples/normal/normal_front_guard_001_20260708_154502.jpg,kept,正常考试中 ...,True,688.87
2026-07-08T15:45:05,tune,正常考试,normal,normal_front_guard,正常正脸保护样本,2,normal_front_guard_002_20260708_154505.jpg,assets/test_images/targeted_samples_clean/normal/normal_front_guard_002_20260708_154505.jpg,0,作为误报保护，确保优化伸胳膊/多人后正常考试不被误伤。,正对摄像头坐好，像真实考试一样看屏幕。 | 双手自然放在桌面、键盘或鼠标附近。 | 可以轻微低头看题，但不要转头离开屏幕。 | 拍几张不同距离：稍近、正常、稍远。,只有一个人在画面内。 | 不要做明显异常动作。 | 光线和真实考试尽量一致。,不要把手举起来。 | 不要让别人入镜。 | 不要拿手机。,assets/test_images/targeted_samples/normal/normal_front_guard_002_20260708_154505.jpg,kept,正常考试中 ...,True,608.62
2026-07-08T15:45:11,tune,正常考试,normal,normal_front_guard,正常正脸保护样本,3,normal_front_guard_003_20260708_154511.jpg,assets/test_images/targeted_samples_clean/normal/normal_front_guard_003_20260708_154511.jpg,0,作为误报保护，确保优化伸胳膊/多人后正常考试不被误伤。,正对摄像头坐好，像真实考试一样看屏幕。 | 双手自然放在桌面、键盘或鼠标附近。 | 可以轻微低头看题，但不要转头离开屏幕。 | 拍几张不同距离：稍近、正常、稍远。,只有一个人在画面内。 | 不要做明显异常动作。 | 光线和真实考试尽量一致。,不要把手举起来。 | 不要让别人入镜。 | 不要拿手机。,assets/test_images/targeted_samples/normal/normal_front_guard_003_20260708_154511.jpg,kept,正常考试中 ...,True,638.03
2026-07-08T15:45:15,tune,正常考试,normal,normal_front_guard,正常正脸保护样本,4,normal_front_guard_004_20260708_154515.jpg,assets/test_images/targeted_samples_clean/normal/normal_front_guard_004_20260708_154515.jpg,0,作为误报保护，确保优化伸胳膊/多人后正常考试不被误伤。,正对摄像头坐好，像真实考试一样看屏幕。 | 双手自然放在桌面、键盘或鼠标附近。 | 可以轻微低头看题，但不要转头离开屏幕。 | 拍几张不同距离：稍近、正常、稍远。,只有一个人在画面内。 | 不要做明显异常动作。 | 光线和真实考试尽量一致。,不要把手举起来。 | 不要让别人入镜。 | 不要拿手机。,assets/test_images/targeted_samples/normal/normal_front_guard_004_20260708_154515.jpg,kept,正常考试中 ...,True,618.61
2026-07-08T15:45:18,tune,正常考试,normal,normal_front_guard,正常正脸保护样本,5,normal_front_guard_005_20260708_154518.jpg,assets/test_images/targeted_samples_clean/normal/normal_front_guard_005_20260708_154518.jpg,0,作为误报保护，确保优化伸胳膊/多人后正常考试不被误伤。,正对摄像头坐好，像真实考试一样看屏幕。 | 双手自然放在桌面、键盘或鼠标附近。 | 可以轻微低头看题，但不要转头离开屏幕。 | 拍几张不同距离：稍近、正常、稍远。,只有一个人在画面内。 | 不要做明显异常动作。 | 光线和真实考试尽量一致。,不要把手举起来。 | 不要让别人入镜。 | 不要拿手机。,assets/test_images/targeted_samples/normal/normal_front_guard_005_20260708_154518.jpg,kept,正常考试中 ...,True,637.77
2026-07-08T15:45:21,tune,正常考试,normal,normal_front_guard,正常正脸保护样本,6,normal_front_guard_006_20260708_154521.jpg,assets/test_images/targeted_samples_clean/normal/normal_front_guard_006_20260708_154521.jpg,0,作为误报保护，确保优化伸胳膊/多人后正常考试不被误伤。,正对摄像头坐好，像真实考试一样看屏幕。 | 双手自然放在桌面、键盘或鼠标附近。 | 可以轻微低头看题，但不要转头离开屏幕。 | 拍几张不同距离：稍近、正常、稍远。,只有一个人在画面内。 | 不要做明显异常动作。 | 光线和真实考试尽量一致。,不要把手举起来。 | 不要让别人入镜。 | 不要拿手机。,assets/test_images/targeted_samples/normal/normal_front_guard_006_20260708_154521.jpg,kept,正常考试中 ...,True,612.59
2026-07-08T15:45:25,eval,正常考试,normal,normal_front_guard,正常正脸保护样本,7,normal_front_guard_007_20260708_154525.jpg,assets/test_images/targeted_samples_clean/normal/normal_front_guard_007_20260708_154525.jpg,0,作为误报保护，确保优化伸胳膊/多人后正常考试不被误伤。,正对摄像头坐好，像真实考试一样看屏幕。 | 双手自然放在桌面、键盘或鼠标附近。 | 可以轻微低头看题，但不要转头离开屏幕。 | 拍几张不同距离：稍近、正常、稍远。,只有一个人在画面内。 | 不要做明显异常动作。 | 光线和真实考试尽量一致。,不要把手举起来。 | 不要让别人入镜。 | 不要拿手机。,assets/test_images/targeted_samples/normal/normal_front_guard_007_20260708_154525.jpg,kept,正常考试中 ...,True,623.52
2026-07-08T15:45:29,eval,正常考试,normal,normal_front_guard,正常正脸保护样本,8,normal_front_guard_008_20260708_154529.jpg,assets/test_images/targeted_samples_clean/normal/normal_front_guard_008_20260708_154529.jpg,0,作为误报保护，确保优化伸胳膊/多人后正常考试不被误伤。,正对摄像头坐好，像真实考试一样看屏幕。 | 双手自然放在桌面、键盘或鼠标附近。 | 可以轻微低头看题，但不要转头离开屏幕。 | 拍几张不同距离：稍近、正常、稍远。,只有一个人在画面内。 | 不要做明显异常动作。 | 光线和真实考试尽量一致。,不要把手举起来。 | 不要让别人入镜。 | 不要拿手机。,assets/test_images/targeted_samples/normal/normal_front_guard_008_20260708_154529.jpg,kept,正常考试中 ...,True,619.68
2026-07-08T15:46:00,tune,正常考试,normal,normal_side_guard,正常轻微侧身保护样本,1,normal_side_guard_001_20260708_154600.jpg,assets/test_images/targeted_samples_clean/normal/normal_side_guard_001_20260708_154600.jpg,0,保护正常轻微侧身，避免被新增水平伸展规则误报。,身体轻微向左或向右侧一点，但仍像在考试。 | 手可以放桌面，不要伸出画面两侧。 | 脸部尽量还在画面中，可以稍微看屏幕边缘。 | 左右侧各拍几张。,动作看起来仍是正常考试。 | 单人入镜。 | 手臂不要大幅展开。,不要转身 90 度。 | 不要把手放耳边。 | 不要伸胳膊。,assets/test_images/targeted_samples/normal/normal_side_guard_001_20260708_154600.jpg,kept,正常考试中 ...,True,715.06
2026-07-08T15:46:14,tune,正常考试,normal,normal_side_guard,正常轻微侧身保护样本,5,normal_side_guard_005_20260708_154614.jpg,assets/test_images/targeted_samples_clean/normal/normal_side_guard_005_20260708_154614.jpg,0,保护正常轻微侧身，避免被新增水平伸展规则误报。,身体轻微向左或向右侧一点，但仍像在考试。 | 手可以放桌面，不要伸出画面两侧。 | 脸部尽量还在画面中，可以稍微看屏幕边缘。 | 左右侧各拍几张。,动作看起来仍是正常考试。 | 单人入镜。 | 手臂不要大幅展开。,不要转身 90 度。 | 不要把手放耳边。 | 不要伸胳膊。,assets/test_images/targeted_samples/normal/normal_side_guard_005_20260708_154614.jpg,kept,正常考试中 ...,True,704.27
2026-07-08T15:46:17,eval,正常考试,normal,normal_side_guard,正常轻微侧身保护样本,6,normal_side_guard_006_20260708_154617.jpg,assets/test_images/targeted_samples_clean/normal/normal_side_guard_006_20260708_154617.jpg,0,保护正常轻微侧身，避免被新增水平伸展规则误报。,身体轻微向左或向右侧一点，但仍像在考试。 | 手可以放桌面，不要伸出画面两侧。 | 脸部尽量还在画面中，可以稍微看屏幕边缘。 | 左右侧各拍几张。,动作看起来仍是正常考试。 | 单人入镜。 | 手臂不要大幅展开。,不要转身 90 度。 | 不要把手放耳边。 | 不要伸胳膊。,assets/test_images/targeted_samples/normal/normal_side_guard_006_20260708_154617.jpg,kept,正常考试中 ...,True,699.10
2026-07-08T15:46:20,eval,正常考试,normal,normal_side_guard,正常轻微侧身保护样本,7,normal_side_guard_007_20260708_154620.jpg,assets/test_images/targeted_samples_clean/normal/normal_side_guard_007_20260708_154620.jpg,0,保护正常轻微侧身，避免被新增水平伸展规则误报。,身体轻微向左或向右侧一点，但仍像在考试。 | 手可以放桌面，不要伸出画面两侧。 | 脸部尽量还在画面中，可以稍微看屏幕边缘。 | 左右侧各拍几张。,动作看起来仍是正常考试。 | 单人入镜。 | 手臂不要大幅展开。,不要转身 90 度。 | 不要把手放耳边。 | 不要伸胳膊。,assets/test_images/targeted_samples/normal/normal_side_guard_007_20260708_154620.jpg,kept,正常考试中 ...,True,602.48
2026-07-08T15:46:38,tune,打电话,phone_call,phone_left_guard,左手打电话保护样本,1,phone_left_guard_001_20260708_154638.jpg,assets/test_images/targeted_samples_clean/phone_call/phone_left_guard_001_20260708_154638.jpg,0,保护打电话类别，防止伸胳膊规则抢走打电话样本。,左手拿手机或空手模拟手机，贴近左耳。 | 肘部自然弯曲，动作像通话，不是向外伸展。 | 脸可以略微侧向左边。 | 右手自然放下。,左手腕或手机靠近耳朵。 | 手臂明显弯曲。 | 画面中只有一个人。,不要把左手完全水平伸出去。 | 不要双手同时举起。 | 不要遮住整张脸。,assets/test_images/targeted_samples/phone_call/phone_left_guard_001_20260708_154638.jpg,kept,警告，考生疑似打电话,True,510.18
2026-07-08T15:46:41,tune,打电话,phone_call,phone_left_guard,左手打电话保护样本,2,phone_left_guard_002_20260708_154641.jpg,assets/test_images/targeted_samples_clean/phone_call/phone_left_guard_002_20260708_154641.jpg,0,保护打电话类别，防止伸胳膊规则抢走打电话样本。,左手拿手机或空手模拟手机，贴近左耳。 | 肘部自然弯曲，动作像通话，不是向外伸展。 | 脸可以略微侧向左边。 | 右手自然放下。,左手腕或手机靠近耳朵。 | 手臂明显弯曲。 | 画面中只有一个人。,不要把左手完全水平伸出去。 | 不要双手同时举起。 | 不要遮住整张脸。,assets/test_images/targeted_samples/phone_call/phone_left_guard_002_20260708_154641.jpg,kept,警告，考生疑似打电话,True,532.43
2026-07-08T15:46:44,tune,打电话,phone_call,phone_left_guard,左手打电话保护样本,3,phone_left_guard_003_20260708_154644.jpg,assets/test_images/targeted_samples_clean/phone_call/phone_left_guard_003_20260708_154644.jpg,0,保护打电话类别，防止伸胳膊规则抢走打电话样本。,左手拿手机或空手模拟手机，贴近左耳。 | 肘部自然弯曲，动作像通话，不是向外伸展。 | 脸可以略微侧向左边。 | 右手自然放下。,左手腕或手机靠近耳朵。 | 手臂明显弯曲。 | 画面中只有一个人。,不要把左手完全水平伸出去。 | 不要双手同时举起。 | 不要遮住整张脸。,assets/test_images/targeted_samples/phone_call/phone_left_guard_003_20260708_154644.jpg,kept,警告，考生疑似打电话,True,557.08
2026-07-08T15:46:51,tune,打电话,phone_call,phone_left_guard,左手打电话保护样本,4,phone_left_guard_004_20260708_154651.jpg,assets/test_images/targeted_samples_clean/phone_call/phone_left_guard_004_20260708_154651.jpg,0,保护打电话类别，防止伸胳膊规则抢走打电话样本。,左手拿手机或空手模拟手机，贴近左耳。 | 肘部自然弯曲，动作像通话，不是向外伸展。 | 脸可以略微侧向左边。 | 右手自然放下。,左手腕或手机靠近耳朵。 | 手臂明显弯曲。 | 画面中只有一个人。,不要把左手完全水平伸出去。 | 不要双手同时举起。 | 不要遮住整张脸。,assets/test_images/targeted_samples/phone_call/phone_left_guard_004_20260708_154651.jpg,kept,警告，考生疑似打电话,True,615.03
2026-07-08T15:46:55,tune,打电话,phone_call,phone_left_guard,左手打电话保护样本,5,phone_left_guard_005_20260708_154655.jpg,assets/test_images/targeted_samples_clean/phone_call/phone_left_guard_005_20260708_154655.jpg,0,保护打电话类别，防止伸胳膊规则抢走打电话样本。,左手拿手机或空手模拟手机，贴近左耳。 | 肘部自然弯曲，动作像通话，不是向外伸展。 | 脸可以略微侧向左边。 | 右手自然放下。,左手腕或手机靠近耳朵。 | 手臂明显弯曲。 | 画面中只有一个人。,不要把左手完全水平伸出去。 | 不要双手同时举起。 | 不要遮住整张脸。,assets/test_images/targeted_samples/phone_call/phone_left_guard_005_20260708_154655.jpg,kept,警告，考生疑似打电话,True,736.77
2026-07-08T15:46:57,tune,打电话,phone_call,phone_left_guard,左手打电话保护样本,6,phone_left_guard_006_20260708_154657.jpg,assets/test_images/targeted_samples_clean/phone_call/phone_left_guard_006_20260708_154657.jpg,0,保护打电话类别，防止伸胳膊规则抢走打电话样本。,左手拿手机或空手模拟手机，贴近左耳。 | 肘部自然弯曲，动作像通话，不是向外伸展。 | 脸可以略微侧向左边。 | 右手自然放下。,左手腕或手机靠近耳朵。 | 手臂明显弯曲。 | 画面中只有一个人。,不要把左手完全水平伸出去。 | 不要双手同时举起。 | 不要遮住整张脸。,assets/test_images/targeted_samples/phone_call/phone_left_guard_006_20260708_154657.jpg,kept,警告，考生疑似打电话,True,647.18
